A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
127.0,-3.715530466,0.002641572,1.683646065,0.094039461,3.192435018,-1.013795897,4.43608798,bad
2428.0,2.361273812,-4.342461422,-0.101835664,0.809679271,-3.099777102,0.738780648,-2.960998466,bad
2210.0,-4.780676626,2.519171413,-3.199009274,0.0497139,-1.396157619,0.646605119,-0.525431727,bad
2070.0,-1.095300081,-0.689905071,0.079552523,0.421389288,-0.711749599,-1.994697311,-0.155530675,good
2289.0,2.863320776,1.064390627,-3.840678246,-1.371791941,4.361907807,-1.749734309,0.722138309,bad
2940.0,-4.221728929,-3.226876803,0.130887251,1.306090698,1.126418248,3.889778052,2.469651486,bad
380.0,-1.564101199,1.202662349,-1.646536712,-0.906797933,-0.366069758,2.660875744,1.117163222,bad
509.0,2.126067499,-0.271592322,-1.013287132,3.429760238,1.321578164,-1.505578454,3.768027336,good
3595.0,-0.826173149,-3.465768419,-3.391670449,0.262105904,1.473123289,4.24993938,1.142108458,bad
3854.0,2.584820091,-0.920042147,-2.421684207,-0.397227988,2.93501855,-1.2958862,2.309331461,bad
303.0,2.668150812,-3.916033867,-0.074912656,-0.712558109,1.17774678,0.093916719,-0.328378522,good
2905.0,1.138854566,0.029772961,-0.721141826,0.849334678,-0.155630819,-0.574074893,-1.345222378,bad
2647.0,2.647635514,-2.915323476,-3.768891088,0.956051067,1.538985825,2.483409929,-0.990261265,bad
13.0,-1.345530536,-1.623701121,2.044143754,1.754812932,0.997567093,0.434179855,1.724026084,good
931.0,-1.476159999,-0.320603978,-0.424914108,0.313640904,1.135044969,0.919930371,-1.361351188,bad
861.0,-1.594125392,-0.74166841,-2.062309758,0.930106043,0.860364897,2.285538692,0.232869083,bad
3844.0,-2.862726827,0.577681534,-0.252583607,0.764674018,1.777822979,-0.563261512,-3.670269251,good
2446.0,-0.891030144,-3.905946978,-3.180118722,3.674259086,-0.801723547,-1.399609205,-3.185962846,good
2340.0,-0.163835024,-1.963474387,-1.887763957,1.6620155,0.460578839,2.524150425,0.869982944,bad
2465.0,4.401295846,-1.742955925,-3.533077318,1.48469425,0.141338541,2.270876204,1.346573723,good
3537.0,4.093132218,1.070868171,-2.732467987,-0.539275227,1.731410868,1.572190431,0.521665548,good
148.0,1.460308911,1.892238181,-1.421187896,-0.421416349,0.514115397,0.231571255,3.38751734,good
196.0,-0.815840338,-0.301607054,-0.001498001,-0.384303701,-1.081998656,2.344492477,-0.493978613,good
3766.0,0.024053366,-3.905009576,-1.840887628,-0.236018132,3.199446969,-0.967985231,-0.815654524,good
1980.0,0.264645476,-2.387416378,0.747919219,3.268404667,3.200952534,0.241229025,-0.270345315,good
835.0,-0.245488448,-2.933223854,1.122287204,1.516149917,1.76362484,1.957459911,-1.675279484,good
541.0,-2.130938237,-2.0859112,0.29019245,-0.017448022,-3.131219526,0.097776788,-2.948002977,bad
981.0,-0.340399213,-2.916425062,3.002375607,1.33568343,2.754835455,0.781658013,-1.080151306,good
3274.0,-0.933457506,0.426873937,0.675676976,0.677172865,0.16913582,-1.754665533,2.701821479,bad
347.0,-1.107686442,0.419847179,-0.784379937,0.489854092,4.140065941,2.333638481,-1.815198368,bad
3248.0,-0.859350839,-1.048091013,0.618029629,0.198748598,1.493582976,0.587974109,-2.315433582,good
1204.0,-1.423881415,-1.866378319,1.357553122,1.830047321,3.360871926,-0.07231072,-2.371781666,good
2555.0,1.475108046,-0.194034315,-0.681668915,1.11114488,3.745267025,-1.557817483,4.619550751,good
1480.0,-0.864222815,0.896603189,0.228235498,-6.055057805,2.947001515,0.07222893,1.293193656,good
3118.0,-0.01666724,0.656369672,-0.165532285,0.802994212,-0.072241294,-2.282700856,0.813678164,bad
3835.0,0.139966543,2.859047636,-0.638818964,2.039985064,-2.918314222,-1.176458695,1.195273442,good
1338.0,-2.385352947,-2.36724487,-1.600529747,1.851128593,1.759377024,1.508037366,-3.873112715,bad
3221.0,-1.464082644,-1.08526294,0.18652151,1.252295225,1.600383669,1.473976677,-1.336576589,good
1390.0,-3.812940846,-0.537230863,1.663254856,-1.748888244,1.255262724,3.300373685,-0.274575749,bad
3704.0,-3.191808027,-2.068065559,2.342806455,1.08830402,1.859325063,0.777898305,1.265621547,good
2045.0,-0.596809188,4.369571494,0.181873551,3.255675296,-1.491297288,-3.31005709,2.728708138,good
3787.0,0.395023534,-0.367068476,0.923909432,3.974684178,-1.912390151,-2.287922156,2.200526984,bad
3241.0,-2.429093018,-1.903301178,3.8520443,1.441185844,2.572791109,-0.139493166,-0.521118184,good
3091.0,0.995426711,-0.578828631,0.491468249,2.212457392,0.337693482,-2.324298549,0.7209638,good
2569.0,-1.784265103,-1.154856415,1.044179197,-0.8128297,2.17163657,2.529716301,-0.964945495,bad
421.0,-2.588233615,0.934418582,-2.318100746,-1.908756552,0.648554435,4.485687247,0.194094541,bad
2065.0,-0.007440284,-2.044055725,-3.74941026,1.002636329,-2.526519517,2.465675722,-2.37639469,bad
2239.0,-2.244004187,-1.23310486,-1.746307313,-0.973217303,-1.834335577,3.342083251,-1.888234231,bad
1301.0,4.123221797,-1.651736417,-0.554215539,3.83887283,-3.748402532,-3.931115735,-0.33283833,bad
1150.0,1.819744396,-1.174085697,-2.772288021,-0.039636225,-1.437848024,1.64881056,-1.098696642,good
394.0,-2.258040786,-1.917480134,1.804333022,0.052867324,-3.268090827,-0.780899877,-2.395380818,bad
3401.0,2.044868953,-0.65192699,-1.544256523,1.397045859,0.875190689,1.908727243,-2.212114432,good
3629.0,0.272788302,-1.538869707,-2.661360717,4.816726008,-0.491633217,-1.692431107,-0.53944205,good
3073.0,-2.070346464,-0.766355032,-0.600152498,2.437270305,-1.588421687,3.035092258,-0.680335038,bad
2086.0,-3.309268609,-0.714364083,-0.953209741,-1.555607706,-1.432569434,1.389565971,-3.122379218,bad
92.0,-0.691713124,-2.431340292,-0.909663545,2.428320647,0.242079363,2.313575569,1.285942944,bad
391.0,-2.708543939,-0.979013043,-2.106232861,1.467754573,-1.546060521,0.296080721,-2.589555547,bad
301.0,0.660365183,0.658653258,-0.974905706,2.124386339,0.562971319,-1.735898312,1.333438049,good
573.0,3.504740977,-5.478682219,-1.548665919,-0.720533669,1.908383228,1.91057271,2.445013853,good
16.0,-1.468951547,-1.950359588,-2.214372889,0.909758509,2.864448854,3.965955655,-0.558208683,bad
3363.0,2.580410309,-0.423082809,-0.919440811,1.972529005,1.552744666,-1.019071533,1.983451961,good
2917.0,-0.287924088,-0.075252157,0.036819636,0.33675982,-0.891504187,1.81420226,-1.684387471,good
1144.0,-1.215310565,-0.988645286,1.48422958,1.117431705,0.176302288,0.973651068,-0.2553206,good
2127.0,-1.489039304,-0.448912855,-2.558605577,1.00778504,0.556596724,2.005437901,-1.392445032,bad
1941.0,2.507582407,-3.544390441,2.909640954,3.740228068,-4.433225912,-3.998858143,-0.88488274,bad
1037.0,-0.711822187,-1.114416631,-1.332153755,0.660113656,1.309089973,0.159041994,2.070395901,bad
2108.0,-0.999039073,-1.540049412,2.157181236,1.558691565,0.678530472,0.748516402,-1.356950956,good
3657.0,-3.328450263,-0.307328307,-1.951539178,0.58811625,-1.878286797,3.213166051,0.258639507,bad
2203.0,3.968753217,-1.730660517,-5.193295838,1.30957223,1.044069542,2.239637976,-0.844435863,bad
2487.0,0.782753603,-1.548182739,-0.13106364,2.578625542,1.320529289,1.412758227,-1.160508623,good
914.0,-3.699118599,-1.922430354,-1.971064255,2.204418404,0.115186441,1.769828258,-3.135860673,bad
2699.0,-3.781481486,-1.136858431,4.467151151,-0.091726129,0.80974699,0.005770472,-1.410296641,good
3276.0,-0.651289085,-0.249712348,-0.907577514,0.35421585,0.969699823,-1.986275489,-1.447751284,good
2536.0,-0.248328218,-3.789381244,1.049442199,0.271034095,5.363391435,-3.462028922,2.419515928,good
1895.0,-0.320493374,-1.188782253,-0.23538073,2.217147282,-1.183967144,-1.254941382,-1.632354203,bad
2509.0,2.018030556,0.3970603,-2.599518994,0.869264332,0.053678583,0.243393778,-0.19350131,bad
438.0,0.71795021,-2.854197295,0.131556699,0.982122298,-3.703554308,-1.018045348,-2.920186182,bad
2579.0,-1.916705428,-1.773344523,-1.270688433,0.359605912,-0.236985675,2.497780658,-2.045905812,bad
1453.0,-2.903713423,-1.417610117,-0.973157176,2.132318869,-0.845185445,4.65908558,-3.191608959,bad
2619.0,0.884917783,-0.523464577,0.558704461,2.036824282,-1.626659543,-0.17503158,1.783110374,bad
631.0,0.217270133,-0.696806704,-2.27969289,1.084089963,-1.026209252,1.975997472,0.057094164,bad
267.0,0.391502374,-2.231925032,-4.272946199,-0.252954061,1.472741626,2.700868622,0.236001317,bad
1094.0,-2.072957322,0.296003477,-1.83345656,1.545678983,0.502811427,2.398902712,0.960135336,bad
456.0,-0.141585523,2.091738887,-2.431368322,1.498578364,-1.071765003,2.290815025,1.12172416,good
172.0,-0.125752474,0.024644668,0.003255809,1.456974463,-0.178901872,2.083774003,-0.131763548,good
2001.0,-6.905803173,-0.599814577,3.640811227,-0.807991164,3.090986845,-1.912563985,-2.135251693,good
2230.0,-0.882113631,-0.63021827,-2.350978847,1.094072107,-2.922814821,0.701124631,-1.187544333,bad
2951.0,0.032036174,0.489961431,-0.398355343,0.283365714,-0.001442675,-1.484586676,0.06974271,good
5.0,-3.425399755,-1.409082204,-1.913511195,-0.555774864,-3.85307147,1.914615916,-2.981523169,bad
1213.0,-4.081602285,-0.571111907,2.917172959,1.227117413,0.490337364,-0.498688469,2.7095919,bad
1262.0,1.903819259,-0.458505471,-0.35203699,-2.088434066,4.748125152,-0.799091855,2.377949333,good
1671.0,-1.528733949,-0.673736027,0.850186696,1.883974442,0.445454357,0.504518875,-1.344693541,good
1738.0,0.949496271,0.645308802,-2.269460913,0.094519811,-0.279518976,2.618586406,1.842190395,bad
332.0,0.597812187,0.076424922,-0.111258912,0.804401457,1.382899595,-2.404551641,3.453014147,bad
2408.0,-1.052726769,-1.050940457,1.558789814,0.517760154,1.836197921,-1.717858197,3.170053076,bad
211.0,-0.062355088,-1.324635095,-1.782416628,-0.346282538,-0.937751568,0.863851426,-2.835235275,bad
2137.0,-1.288116458,-2.044986299,-1.57236597,2.047004622,0.50247014,1.19218136,-2.711856524,bad
2221.0,0.911789148,-0.15565199,-0.457495966,2.382532318,-0.870300692,-1.313018732,2.551831691,good
3739.0,-0.868688565,-2.062113103,2.326546439,1.325197041,0.422210587,1.686690018,1.16616104,good
677.0,-2.926491888,0.414439088,-0.236781513,0.443611187,0.780389678,1.145604542,0.039580414,good
2351.0,1.254202064,0.620343539,-0.987542059,2.381111335,0.657659364,-1.376908057,2.114409958,good
3837.0,-1.337436585,0.51595831,1.090994628,0.359725015,1.357640147,-0.674734158,-3.886677917,good
2033.0,0.236506868,-2.098851225,-3.94379567,2.188713745,-0.836872429,1.278689698,-3.212773437,bad
444.0,0.494240895,1.961831847,1.436750426,-0.428752932,0.946643561,-1.989349761,3.496943154,good
1955.0,-3.565937398,-2.870644912,0.869659705,1.109261096,4.234035096,3.144795231,4.371277287,bad
382.0,-1.390267541,-1.577905177,0.559460349,2.620815689,3.360118267,0.044143092,-2.586663686,good
3688.0,2.606032193,-3.679310914,-0.271326115,2.597161321,0.495858864,2.784073054,-0.824822105,good
106.0,-0.725181296,-1.447133711,1.840994287,3.086182479,2.229221836,0.555091226,3.040761752,good
3897.0,-3.23692679,-0.20470941,1.172163285,1.953748294,-0.882899604,0.627904887,1.358347765,bad
3504.0,-0.404798455,-0.636124161,0.06807139,-0.015310001,1.739165413,1.090845027,-1.382849117,good
924.0,-1.342243145,-1.610086814,2.0057262,2.10336904,1.376180858,-0.997026635,3.489358464,bad
3569.0,1.586819494,-0.821387709,-0.191647112,2.969261308,-3.476637725,-0.9439136,-1.447407664,bad
1985.0,-1.94241768,-2.252908158,2.652565522,1.338927362,0.105913933,1.463175231,1.454577903,good
2306.0,-3.079759205,-1.423470892,2.0046343,0.328651263,1.998417684,-0.473727091,2.446554704,bad
2024.0,-0.079988616,-1.121805073,-2.112415432,3.120869418,-2.889311123,3.30488941,-1.446176434,bad
949.0,0.617402041,-2.574566748,-0.564992188,2.738690879,2.320601176,-1.706674583,4.687954168,good
1288.0,3.283619299,-4.398594315,-3.471188231,1.174297948,-0.683198208,2.026591782,-2.549854264,good
167.0,0.648402541,-0.597957787,-0.348551625,1.205653487,0.685866506,2.032251339,-2.212947993,good
2747.0,0.306668641,-0.74368876,1.136883771,1.260162577,1.445847734,-0.621493705,-0.93849036,bad
1138.0,-2.4691398,-0.795279218,1.931252852,3.513257988,-1.470258015,1.327658116,-1.192430581,bad
2694.0,2.839617992,0.747720396,-1.026055396,-0.709875681,0.431186284,0.970474653,3.604999027,good
1628.0,-0.480232642,-0.778169235,0.626618524,0.52505647,-0.455262368,2.602259104,-0.045203447,good
1846.0,-1.359289136,0.741524097,1.520133187,1.902104006,2.816536373,-1.64884014,-2.812780317,good
3096.0,-1.281038736,-1.821401873,0.754640169,1.652782439,-2.685340276,0.161968913,-0.522776192,bad
853.0,-0.433219304,-2.916016815,1.182532618,0.580386757,0.276184891,3.216621611,-0.81558716,good
176.0,1.68387841,-2.242187311,2.246057204,1.356224587,-1.252226707,-1.720518508,-0.961003564,bad
1215.0,-3.776619209,1.224557653,-2.385297844,1.195891872,-0.389270958,1.615041983,0.149826546,bad
1822.0,0.622759391,-4.196352643,0.847013053,0.431258673,-0.302134455,3.726932143,-1.188430018,bad
2176.0,-0.768129713,-2.104779279,-0.490160386,2.695262197,1.602198559,1.898814361,-1.414392056,good
1769.0,-1.38234619,0.174923547,0.191222168,1.711863236,0.038125522,0.38149618,-0.165532307,bad
2856.0,1.735977857,-0.854322997,-1.761772673,-0.642360065,3.049845803,-2.036943039,2.936344233,bad
3655.0,-0.887670541,-0.084857387,-0.755431175,0.145391828,1.062442109,1.453168701,-1.950320823,good
3297.0,0.591295335,0.616590264,-0.525947541,6.110621104,-1.03679872,-3.44005964,1.899782249,good
785.0,-4.145439993,0.777986007,1.487350603,2.065713154,3.403159187,-2.632625896,-1.263063979,good
3728.0,3.749704124,-4.184498495,-1.79606613,-0.114751168,3.601092527,0.857336484,1.533792693,good
750.0,2.28939051,-1.708811464,-0.828780567,3.015667814,-3.718843645,-1.36673699,0.254018717,bad
2470.0,2.200067918,-0.409745976,2.419940671,-0.189508486,2.907596425,-1.872339123,7.193374375,good
1997.0,-3.253899238,1.376306082,0.35554823,-0.634737708,0.846777798,-0.441784939,-1.115966245,good
3017.0,3.863438183,-3.661559233,-0.173749682,-0.587124765,6.497705773,-0.803019407,3.129403535,good
359.0,-2.252408848,-2.923768893,-0.622918038,0.191839018,-2.615010091,1.274305092,-3.976483633,bad
3851.0,-0.739509755,-0.754330064,-2.71402938,-0.72212188,-0.530146542,2.8621324,-1.844098803,bad
206.0,-4.32795266,-0.870679378,-0.254843673,0.357468703,3.327595177,2.483676106,1.795992671,bad
3250.0,0.995229632,-1.171523493,-0.823730332,-0.264851808,-0.645413931,1.86016987,-0.666486737,bad
1081.0,-2.22972161,-0.002755255,-0.391042727,3.111569721,-1.026054417,-3.98148506,-2.983107289,good
2348.0,0.146860505,-1.283878832,-0.136293346,0.651485519,-0.595226245,1.282650346,-0.508210454,bad
3026.0,0.611621934,-1.654902166,1.465394027,-0.490341336,-1.17929256,3.194306565,0.062116068,good
2534.0,-0.485154828,-3.655567471,0.164345751,0.965474236,3.748739545,-2.989809288,0.508298972,good
583.0,2.925025863,-1.146937901,-1.765829853,2.277330124,0.866873879,-0.302877757,0.978183746,good
3255.0,1.015947119,-0.755656545,-1.786810652,-0.04278171,-0.907030084,1.561819278,-0.928323609,bad
1544.0,-0.03819287,-0.159648836,-0.90249053,0.695370456,0.959944829,-2.142135454,-2.917894697,good
3934.0,-2.59817687,-2.330885838,-0.710847035,-0.256190031,-0.953030007,3.520416919,-2.139487225,bad
2216.0,-2.162204213,-0.177489528,-2.536287216,0.730679333,0.216158022,2.556700744,-0.693294222,bad
3069.0,0.289840724,-0.878965453,-1.331783309,1.23331723,0.060414184,-1.07908913,-0.445254562,good
1008.0,0.617173994,-1.361685937,-2.621162853,-1.075201067,3.260811348,1.326728883,-0.805294862,bad
3371.0,0.424605075,0.983526135,-1.36973211,2.515369255,-0.545748004,0.760069224,0.679080972,good
2729.0,0.040653955,-0.355053312,-1.430205204,1.661561304,-1.733064905,0.767835792,-0.37030521,bad
3500.0,-0.851898525,-1.484134163,-1.339415463,2.75088584,-1.966671504,-2.205433205,-3.062447573,bad
1534.0,2.890898,-4.211847518,-3.067953872,0.452155702,4.528989779,0.604710618,0.802316898,good
3526.0,-3.526069166,1.146947206,-0.193728771,0.271124563,-0.282697872,1.773856809,1.444897577,bad
816.0,-0.273281581,-3.070515552,0.748094683,0.981393707,3.254542997,-3.18076517,1.780316712,good
248.0,0.113810852,-1.507470826,-2.051591429,0.42305814,1.314811985,1.935011984,-1.098326042,bad
1830.0,2.479637449,-1.367815945,-3.626052616,-1.167496878,3.149349706,0.559765073,0.026872821,bad
3643.0,-0.491633391,-0.602562968,-0.206738132,0.906869069,2.235162841,-0.902593416,2.926372989,bad
82.0,2.355047056,-0.805007082,-4.046869242,-0.621273549,2.721016877,1.403612449,-1.735117708,bad
239.0,-0.903390631,-0.006481297,-1.85797724,1.905665353,-1.323631982,-0.237555458,-0.635232848,bad
3238.0,-2.564935252,-1.54168123,1.628078637,0.830584429,1.628192068,-0.573444885,4.072019984,bad
557.0,-1.376783419,1.087996723,0.826209477,-0.221215872,2.21991327,-0.764982226,-2.793455657,good
161.0,3.256911049,0.976144038,-0.403344001,6.2978733,-4.283277957,-5.864598918,3.499264098,bad
3824.0,2.263808545,-1.412115936,-0.72435453,2.194422366,-0.2290807,2.7997581,0.807576524,good
1021.0,1.517685682,-2.032264599,-0.499675675,1.663579851,0.155139292,-0.388889416,3.793323716,good
2643.0,1.046239637,0.496004427,-1.0993244,-1.033065853,0.386916369,-0.108155574,0.316697285,good
1460.0,2.215098167,-1.099341276,-5.548641056,2.028464889,-2.620135894,2.745120048,-0.225686776,bad
668.0,1.46580644,-2.775201154,0.992623546,1.50192063,-1.440469112,3.638384588,0.352908697,good
1234.0,-0.799312628,-0.027818577,0.81234786,1.755904601,-0.785578577,-0.924556249,0.449868274,bad
683.0,0.860698021,-3.135796408,0.690175847,2.614484791,2.159622241,-2.849914594,1.410038052,good
3089.0,0.372768624,-0.962674331,-1.330979911,2.207378482,1.042015457,1.628122033,-0.069598119,good
3624.0,1.272060507,0.365450752,1.295580507,-1.211840728,2.920993141,-1.863686772,2.59718064,good
178.0,-3.075078731,-1.516497512,-1.668607355,0.17190714,1.103576195,3.378228149,-0.001593958,bad
3809.0,2.905224958,-2.220215521,-3.04161171,2.024207388,0.939726611,0.768177023,0.614775962,good
3832.0,-1.639293715,-3.33406904,3.823665688,0.904777608,-1.145672199,2.70332585,2.079393199,good
44.0,3.930361392,2.754406492,-2.667949537,1.428248173,0.092761232,1.095793658,2.627274158,good
1370.0,0.428496654,-3.625677215,2.677891465,-0.569121425,0.063402183,2.67543357,-1.499881687,good
199.0,-3.976937188,-1.876774175,-0.103705872,1.482253754,-0.416406564,1.765280919,2.718979289,bad
2791.0,-0.865106316,-4.101968027,-2.3110803,2.265695663,0.672457095,-1.333249335,-1.228662319,good
3633.0,-1.017692212,0.806514438,1.131862001,2.677221643,1.181504985,-0.972329056,2.181118542,bad
1801.0,-4.844429971,-2.435424135,1.552625496,0.886908126,1.608386216,3.573677573,0.851873006,bad
1385.0,1.141501198,1.137949441,-0.444748801,-0.771399139,1.535552744,-0.696352818,3.559569799,good
3661.0,-1.90216306,0.976375539,0.732034303,3.480407749,0.267570026,-4.607841104,1.234749952,good
3397.0,-1.082844542,-2.481235156,-2.097139832,0.713141797,-0.088334015,1.911881633,2.012687026,bad
1072.0,-1.333970425,-2.241195081,-0.754421939,2.188073826,-1.088462224,-2.193255344,-1.288854244,good
3448.0,-0.008129741,1.217734434,-0.492340612,1.292241435,-0.357776961,-1.638492553,1.508189676,good
2799.0,0.10105216,-1.292082993,0.417547469,-0.14702359,-0.97054486,2.924056759,0.884102443,good
460.0,-0.447992051,-0.15917642,-0.397702071,2.068555528,-1.224156944,-0.400727964,0.495203413,bad
2722.0,0.283243486,-1.645347912,-1.438196387,1.097949949,-2.676386764,1.952501478,-0.240177877,bad
3054.0,-4.013413331,-0.697308981,3.823556122,-1.151878024,0.605068899,0.457891892,-0.896947428,good
3756.0,1.79569907,-2.871604994,-1.377614193,0.988918538,1.793614493,-0.228141388,1.384035334,good
3652.0,-3.245998613,2.514563491,0.259883416,-1.334722577,1.824930891,-1.338919921,-3.202740023,good
973.0,-1.021574338,-0.5601416,-0.27518564,2.982361371,-1.099806241,-2.237719887,-1.120162817,bad
376.0,-1.210442904,-0.713919725,-0.40248465,2.033803971,0.533503547,1.075882717,0.329818384,bad
1392.0,0.564728797,-0.27786243,-1.065537198,0.415566208,-0.740539942,1.260898375,0.502034477,bad
3449.0,-0.917818667,-0.48981459,-1.907434666,1.996227897,-0.516864958,1.622112554,0.142606588,bad
1431.0,-0.763225004,1.564029161,-0.7621956,0.187656377,0.509873776,0.369877695,0.644180673,good
2854.0,1.223938318,-2.434737258,-2.655116724,5.53181724,-1.703076875,-0.768155777,0.541780444,good
1965.0,-1.146688726,-1.546559079,-0.357794753,1.432670682,1.722944582,0.152415396,2.424332415,bad
1593.0,-2.954991278,0.35585294,1.414665686,0.41328544,1.878840135,-0.873287616,2.723642804,bad
550.0,-2.305059693,-2.626696001,3.221047375,1.521010548,2.629473351,0.21593781,-0.219795307,good
2942.0,-1.038916701,-0.707595131,-1.943050206,-0.371585947,-1.612993672,2.083837167,-1.375301757,bad
3973.0,5.865860535,-6.010559195,0.246080599,4.507715479,-1.041609382,5.309622223,3.285412981,good
397.0,0.481356292,-0.140110818,-2.940686361,3.603661679,-3.465855278,2.215774651,-0.856561122,bad
828.0,-0.21434986,-2.319250296,3.079069045,-0.421976554,-0.944833448,3.129955019,1.769225354,good
1875.0,-0.725286868,-1.136469159,2.66969567,0.498299799,-0.522519814,1.709943818,1.137425853,good
2448.0,-1.618332762,-1.584919085,-0.653479821,1.247518528,2.652649048,1.31273798,2.405837627,bad
3199.0,-1.245207658,-0.679527321,1.354300811,0.838466808,0.126174435,0.190773411,-2.200125883,good
2550.0,-2.037481546,1.275922244,-1.686684409,2.481397674,-0.557053766,0.64853414,2.008481011,bad
62.0,-3.341493048,-1.355556544,1.433646684,1.722356677,0.112911807,0.68878842,1.619183695,bad
3146.0,-3.083350417,0.628634404,0.350292928,-0.157695515,-0.27841973,1.024364989,-0.671464525,good
3219.0,-1.061163045,-3.356389507,-4.83019184,0.020029289,1.833040764,3.453467719,3.59055577,bad
457.0,-1.210003555,-2.270447735,-0.879412219,1.409105891,-4.924983202,1.131312427,-0.837065778,bad
834.0,0.670619332,-2.88045567,-1.846987396,1.156195324,1.371368979,1.984478696,-0.067216749,bad
190.0,-0.433011417,-1.473763868,1.062339037,0.988938696,0.219544502,2.118380707,0.924712224,good
2162.0,-2.802672809,-1.628473884,-3.316330691,1.044711193,0.063320365,4.655383423,-1.606343106,bad
2955.0,0.445244292,4.099711217,-0.390646167,-1.433040392,0.749228343,-1.198482465,0.897683852,good
214.0,-1.12376402,-1.662628406,3.388158228,2.151275882,1.799548828,-1.995137818,-1.484347485,bad
3805.0,-1.602150945,-1.971601056,2.043227853,0.756992643,1.115051183,-4.246162504,-0.758083109,good
666.0,0.207212043,2.500490518,-2.275704338,1.717469619,-1.179858451,-1.027585004,-0.587753816,good
2603.0,0.555370586,-1.114110186,-1.171770224,-0.998495945,5.464513258,-1.226259608,2.652943776,bad
3598.0,-1.424046526,2.889107267,-1.607763412,2.451862658,2.093896692,-1.405789716,-0.064418364,good
6.0,1.331605736,1.635955715,0.875974244,-1.67779794,3.106344455,-1.847416733,2.414170509,good
1269.0,-1.944559537,0.635648398,-3.930909518,0.158372627,-1.25891549,3.181640717,-0.226509407,bad
208.0,0.944946387,-3.321490816,2.967918114,0.078198691,-0.965456653,2.648436337,-0.502763647,good
1735.0,-1.454012317,-2.158847792,0.921932351,0.890542529,-2.590005985,-0.492040866,-2.17447647,bad
3060.0,-1.426676558,-0.631041279,-1.968492176,0.935983051,0.191725353,3.348655058,0.256349114,bad
465.0,0.860114522,-2.553857103,-0.137817542,4.25728969,-0.791552681,-2.399829141,-0.069879417,good
3932.0,0.686717834,-3.048826162,-2.887878713,0.651054369,3.670449104,2.871668116,0.257369095,bad
2586.0,1.061429633,-1.050732815,-1.253723746,0.747738088,2.889802748,-1.581875593,1.083694885,good
708.0,-1.39460024,2.187994312,-0.547832311,-1.05251812,-1.739331976,1.11600466,-2.924269341,good
1890.0,1.107300303,-0.928860719,-2.560370531,2.852874359,-0.96894183,-0.608932501,-1.203748849,bad
373.0,-0.972952656,1.926233331,-0.979577311,-1.134247362,0.510836697,-1.417999466,-0.101724645,good
2613.0,-1.758670356,-2.463133337,-1.973352164,1.392158608,0.450533769,3.56626377,1.561226504,bad
89.0,1.288315468,0.118324055,-2.03989032,1.254207548,0.421780581,0.273822524,0.064352175,bad
200.0,-1.193551717,-1.484548885,-1.682801417,-0.255826272,1.888296732,1.369561333,1.640197921,bad
122.0,-3.202902826,-0.849827194,-1.106207159,0.473819325,-0.023440485,2.356287012,-1.590747921,bad
2670.0,-0.819008686,-0.780292148,2.022567305,1.394313205,-0.903509093,1.655351353,1.21299242,good
1594.0,0.13523851,-0.675897156,2.411533221,1.604227206,0.217142712,-2.956609566,4.74391499,good
3231.0,-1.125117458,-0.882901775,0.510035302,3.58259188,1.786843154,0.707680347,1.271455342,good
788.0,0.456051546,1.089813315,-2.015435584,1.693630623,1.399263107,0.88161806,-2.746453526,good
3594.0,-4.921335618,-0.231576888,3.079896038,-2.011756053,0.528195017,1.303737328,-0.840986776,good
2068.0,-1.037962063,-0.10822242,0.629296936,1.424793849,0.333889246,-1.374907117,0.28457265,bad
2549.0,0.715230375,2.700856817,-2.780518,-1.566420399,1.023802344,0.191156274,0.186521133,good
2352.0,-1.965285243,-1.376076437,1.349820352,-0.303674899,3.79199725,-3.949413841,1.224928763,good
1061.0,-0.609625194,-1.747734107,0.944680078,2.448034821,-0.397477816,1.177330947,1.83775147,good
3366.0,-1.909341249,-0.709309168,1.275945101,0.458010481,-4.513731324,1.385947526,2.236754113,bad
1290.0,-1.162631368,-3.757613934,1.442476318,1.019868509,-0.858454265,2.219405581,-1.695979688,bad
3147.0,-2.743350012,-1.139140864,0.888225565,-0.393842178,-0.791498116,0.545421345,-2.001538354,bad
964.0,-2.001123151,1.60274403,-3.244801938,0.584508393,-3.101521977,0.967394403,0.602466039,bad
2650.0,0.484333149,-2.061829662,-4.206975727,0.458725471,2.615037251,4.207276938,0.608727066,bad
3752.0,0.116351823,0.741875647,-1.017357821,2.396387207,-0.029596388,-2.003704787,0.26348289,good
3393.0,-3.248007551,0.333795133,1.233593975,0.865588033,3.075037411,-1.244131472,-2.94729487,good
1565.0,-2.454488203,-1.348133004,0.65137509,1.524812642,-2.701711413,0.37293038,-0.398598247,bad
1479.0,-1.382872746,-0.276894927,0.757916573,1.82081309,1.34477424,0.3993159,-0.206759919,good
3683.0,2.555090846,-2.591458448,-2.617397357,-0.915404855,2.207459549,-2.606958158,5.478025057,bad
534.0,0.559077253,-1.887088352,-4.295589945,1.471322657,0.638079169,4.074458786,0.296224193,bad
3994.0,1.482508009,-2.581181322,-0.306887818,1.527876814,1.05636124,2.560829007,-1.229254586,good
1411.0,-5.478006479,-0.98187351,4.637864905,1.440098329,0.901111168,-2.40396897,5.746699131,bad
